Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
MK MUSIC,-0.5237696150879558,0.18368443700325157,Music,MK MUSIC,0.8211345781071384,Brazil,Music,33.0,0.444319455283971,0.5685047035192069,-0.08453979833044896,51.3,-0.0710351183317133,12.08,0,0,0.5850608104556407,0.5257089167335898,-0.22574592763027976,0.5504265151402904,0.7303521859778146,-0.40331633872428085
Unspeakable,-0.5237696150879558,0.17670975673112135,Gaming,Unspeakable,0.1215546687653473,United States,People,142.0,0.4887072634998654,0.6088444498414576,0.2009739119280225,88.2,0.27904907064799506,14.7,0,0,-0.7485829613733682,0.5088364608218314,0.22341092213573982,0.5865688950154324,0.5373702730784362,-0.07985491425615172
Camilo,-0.5237696150879558,0.05266446895438758,Music,Camilo,-0.5528599655500013,Colombia,Music,8.0,0.25185412556630454,0.39355559587376404,-0.08453979833044896,55.3,-1.2315578190260055,9.71,0,0,0.5850608104556407,0.20884543168149805,0.5918049558871666,0.40134955120426163,0.46760705376012723,-0.40331633872428085
Dear Sir,-0.5378079754992806,-0.6495755301722675,Education,Dear Sir,0.035372345080403385,India,Education,95.0,0.0385446618475786,0.1995530054548778,0.2009739119280225,28.1,1.428108284192824,5.36,0,0,-0.7485829613733682,-1.4764762969069418,-0.18478991803499165,0.2385056570517063,-1.9332780935697111,-0.07577335517688163
Narendra Modi,-0.5378079754992806,-0.24928715226181553,News & Politics,Narendra Modi,1.3479902264045878,India,News,96.0,0.5168338453427755,0.6344141408957207,0.7170007726980412,28.1,1.428108284192824,5.36,0,0,1.2518826963701453,-0.5138104403637145,-0.8099652326311043,0.6086000159760864,-1.9332780935697111,1.5217493264418727
Arif muhammad,-0.5378079754992806,-0.1647238823991779,People & Blogs,Arif muhammad,-0.022987461127019507,Indonesia,Comedy,22.0,0.2944983308503173,0.4323017403107695,-0.08453979833044896,36.3,0.12229127653497812,4.69,0,0,-0.9708569233448697,-0.309750330208018,0.1253539734484422,0.4304832633008981,-0.8211663914313476,-0.40126276420285906
Rotten Tomatoes Trailers,-0.5378079754992806,0.3376868987113791,Film & Animation,Rotten Tomatoes Trailers,1.0906057302911858,United States,Film,143.0,0.054349860046653355,0.21407318051117652,-0.08453979833044896,88.2,0.27904907064799506,14.7,0,0,0.3627868484841392,0.9049922870215907,-0.31369867605678137,0.23768387331743626,0.5373702730784362,-0.40126276420285906
Volga Video,-0.5519354689489753,0.21061286809030963,Film & Animation,Volga Video,1.2714021929215438,India,Entertainment,97.0,0.21571659119311812,0.36070976234987906,0.2009739119280225,28.1,1.428108284192824,5.36,1,0,0.14051288651263774,0.6041504905564418,-0.5020991370208461,0.37397914460682163,-1.9332780935697111,-0.07164012873609842
DM - Desi Melodies,-0.5519354689489753,-0.008082632772943918,Music,DM - Desi Melodies,-0.7443255147584434,India,Music,97.0,0.4534891005532177,0.5768339162163875,0.3679892441104192,28.1,1.428108284192824,5.36,0,0,-0.9708569233448697,0.075285045073799,0.682844094697997,0.5588466113867978,-1.9332780935697111,0.2538492802898789
MY FAMILY,-0.5519354689489753,0.009144908644520085,Entertainment,My Family,-0.5050500453897018,Singapore,People,1203.0,-0.7197774471921955,-0.48738637981685634,-2.0728706110622497,84.8,-2.986076819109592,4.11,0,0,-1.4154048472878726,0.11692444796721428,0.5361973608767843,-0.3687264880858911,1.4404824340173474,-0.7261604449201002
